id	logFC	AveExpr	t	P.Value	adj.P.Val	B
MCM3AP	-0.277904175287363	9.36017664150943	-3.76049730800123	0.000408587728759917	0.013323364855313	-0.082211004205293
SNRPB	-0.221476022988506	11.3450753396226	-3.74985237683765	0.000422661991156554	0.0136286442982816	-0.113116097503399
MTHFD1	-0.276639919540229	7.56458332075472	-3.74979726116446	0.000422736058239358	0.0136286442982816	-0.113275981531141
GTF3C2	-0.305626591954026	8.52420418867925	-3.74947148403095	0.00042317410739617	0.0136286442982816	-0.114220994610979
MMD	-0.543809058908048	8.73521064150943	-3.74654198328472	0.000427132797937443	0.0136623682537011	-0.122716747433042
BCKDHB	-0.459367168103454	6.54154352830189	-3.74503589913023	0.000429181792189505	0.0136623682537011	-0.127083000203574
ARG1	0.747710500000001	6.33022411320755	3.74483300290244	0.000429458547202974	0.0136623682537011	-0.127671134214085
NFAT5	0.370665984195399	6.91831952830189	3.74203121808515	0.000433297781066477	0.0137286981158957	-0.135790764404145
PCCA	-0.34527245689655	7.34452058490566	-3.73363765777431	0.000444997227753541	0.0140425334854807	-0.160094392405326
MUC1	0.308742686781607	7.60943409433962	3.73208683702801	0.000447191734544909	0.0140551105001946	-0.164581341225076
LZTR1	-0.489185643678162	8.73630471698113	-3.72844435847642	0.000452386925162104	0.0141133115177937	-0.1751157684855
IL1RAP	0.4972521637931	7.27803862264151	3.7280108200441	0.000453009109501754	0.0141133115177937	-0.176369208504979
SNRPN	-0.366465969827587	9.13852350943396	-3.72700643827258	0.000454453680358296	0.0141133115177937	-0.179272736764285
TRAP1	-0.334190584770116	8.35106579245283	-3.72252748972606	0.000460949512557878	0.014258461997146	-0.192215211335798
BST1	0.424205420977007	8.76723135849057	3.71368268771062	0.000474039371284192	0.0146056382664177	-0.217746702930749
PDGFA	0.47885350143678	7.36942647169811	3.70666688777877	0.000484674863119825	0.0148747665834343	-0.237973337952884
GNAS	-0.265847058908051	12.2721040566038	-3.70287172261615	0.000490522935712739	0.0149033530686622	-0.248905511653231
NPC2	-0.226151620689658	13.1277316603774	-3.70235436470314	0.000491325360383888	0.0149033530686622	-0.250395280134584
UBR2	0.317687701149422	9.35507145283019	3.70004010659191	0.000494930197043567	0.0149033530686622	-0.257057854690114
PIK3R4	-0.294487741379315	7.50940269811321	-3.69997224412494	0.000495036285189607	0.0149033530686622	-0.257253188734911
RNF44	-0.325312929597706	9.48781737735849	-3.69967097681743	0.000495507513749478	0.0149033530686622	-0.258120325490404
MORC2	-0.351404153735634	8.54623754716981	-3.69869799184215	0.000497032347421523	0.0149033530686622	-0.260920582116788
ZKSCAN1	-0.265110794540231	7.59386958490566	-3.69543218915315	0.00050218333070965	0.0149594544722447	-0.27031642009504
COPS7A	-0.308154801724141	9.46717124528302	-3.69508976815727	0.000502726364196315	0.0149594544722447	-0.271301295878275
RPUSD2	-0.455352543103456	7.68718058490566	-3.68861732219142	0.000513097136609197	0.0152102204208469	-0.28990733480698
CFL1	-0.249862353448277	12.7372021132075	-3.68523560769173	0.00051859677139631	0.0152501094519277	-0.299620953990241
ELAC2	-0.253717617816095	7.64894496226415	-3.68452315717182	0.000519762592549273	0.0152501094519277	-0.301666723618345
PATZ1	-0.2572497112069	7.0842248490566	-3.68372749133254	0.00052106754794456	0.0152501094519277	-0.303951166665222
GORASP2	-0.252468099137928	8.76590945283019	-3.68255591430134	0.000522994736204696	0.0152501094519277	-0.307314361971987
RRAS	-0.347404356321842	9.97054949056604	-3.68183380005891	0.000524185975283484	0.0152501094519277	-0.30938698962986
PEBP1	-0.515092445402299	9.18913354716981	-3.67985365670156	0.000527465863951074	0.0152886957454856	-0.315069208540979
KIAA0196	-0.262165876436784	8.23643283018868	-3.67063433438521	0.000542996923373644	0.0156807893812625	-0.34150118688749
CKB	-0.319001408045978	8.1922112264151	-3.66687218807319	0.000549459580912123	0.0157577798410302	-0.352276059684121
SCAMP3	-0.294888972701152	9.93792869811321	-3.66673883884297	0.00054968999445454	0.0157577798410302	-0.352657854779149
DCK	-0.353827547413795	7.63358262264151	-3.66491596344612	0.000552849014002725	0.0157904977503114	-0.357876143780225
PRPSAP1	-0.261416436781609	9.3307301509434	-3.66182768701973	0.000558240622012922	0.0158402028355605	-0.366713344123667
IKBKB	-0.413173275862073	8.48059205660377	-3.66160156608913	0.000558637360415884	0.0158402028355605	-0.367360222579338
UROS	-0.444434132183911	9.69994222641509	-3.65937827382006	0.000562552603754	0.0158936342129199	-0.373719272234778
SLC23A2	-0.262782110632187	8.46461360377359	-3.65743499678263	0.000565996215750379	0.0159334042606563	-0.379275544367891
WDR37	-0.276671137931036	8.18761590566038	-3.65331811703229	0.000573358295122265	0.0160828029305622	-0.391040844777994
IDH3G	-0.28794420402299	9.30126420754717	-3.64733109971261	0.000584228263629965	0.0163291799684575	-0.408136581112178
VNN1	0.724833222701148	7.12233956603774	3.64134287544784	0.000595297312174421	0.0165535892413589	-0.425219035343597
AMACR	-0.368915984195405	6.74040601886792	-3.63970476191996	0.000598360057553998	0.0165535892413589	-0.429889120142414
CSTF3	-0.182599239942531	8.128925	-3.63937399575239	0.000598980308613319	0.0165535892413589	-0.430831946401054
HSPA6	0.50113185201149	9.50799367924528	3.63745873854804	0.000602583886542344	0.0165535892413589	-0.436290248589397
LARS2	-0.471765870689657	7.25769120754717	-3.63732661564416	0.000602833239686593	0.0165535892413589	-0.436666723044643
P2RY11	-0.415886649425288	7.87205754716981	-3.63469039833678	0.00060782918452123	0.0166324167764446	-0.444176719446525
KIAA0195	-0.248724995689656	9.59651856603774	-3.62852960165186	0.000619659348708316	0.0168784596267863	-0.461714742890684
SLC7A8	-0.356279705459771	8.33663779245283	-3.62776942726594	0.000621134215757023	0.0168784596267863	-0.463877505672496
LSM3	0.374300734195403	9.03329260377359	3.62639279588873	0.000623813653535912	0.0168926147147822	-0.467793450821451
HTATSF1	-0.195899170977011	8.48344667924528	-3.62501931441038	0.00062649796234879	0.0169068036322125	-0.471699547031444
TOMM34	-0.287565324712649	9.16597601886792	-3.62210732560198	0.000632225645643256	0.0170027419340348	-0.479978124099458
ALDH6A1	-0.4646295545977	7.7048051509434	-3.61815083994309	0.000640087975386618	0.0171552345732044	-0.491219724952982
IARS2	-0.310031461206901	8.75813001886793	-3.61241855626615	0.000651645012931119	0.0173650968345791	-0.507493802090811
HLA-DMA	-0.403937788793113	11.5594558113208	-3.61206905875398	0.000652356052819609	0.0173650968345791	-0.508485530423585
FBXO21	-0.265129445402302	8.32270475471698	-3.61006811700973	0.000656441179301591	0.0174069021575413	-0.514162256059951
LCMT2	-0.419168346264372	6.23046294339623	-3.60912503444884	0.000658375036881193	0.0174069021575413	-0.516837149101331
TNK2	-0.232818129310344	9.31136369811321	-3.60622566240501	0.000664354530575512	0.0174675957533868	-0.525058083303793
EVI2A	0.483581777298848	7.91996364150943	3.60584924684925	0.000665134619794183	0.0174675957533868	-0.526125086628746
STK24	-0.203639830459775	10.5046308490566	-3.60304850325782	0.000670966443644457	0.0175618173510419	-0.534062079720734
TNFRSF21	-0.372418183908048	7.25414467924528	-3.59838469666494	0.000680786076821478	0.0177044600031615	-0.547270512018954
PCNX	0.342678400862068	9.1607531509434	3.59831174085616	0.000680940769352367	0.0177044600031615	-0.547477048992561
CREB1	-0.355215449712645	8.04089403773585	-3.59338695219394	0.000691461014407035	0.0179184566183757	-0.561413201358043
SORBS3	-0.315882952586209	8.46446350943396	-3.59228316760678	0.00069384008656701	0.0179207673844007	-0.564535101525363
CX3CR1	-0.539019852011493	6.9140001509434	-3.58945273703847	0.000699976481891732	0.0180197893002786	-0.572537920521456
DOCK2	-0.290386511494262	10.3125564339623	-3.58721019104017	0.000704875072743517	0.018086401046855	-0.578875824962615
PROSC	-0.274880143678171	8.89559371698113	-3.58274135777952	0.000714734446386702	0.0182657044484919	-0.591498510161794
MDM1	-0.314469912356325	7.1785618490566	-3.58157817936295	0.00071732221014206	0.0182657044484919	-0.594782460346716
AKR1B1	-0.452077057471266	10.6793784150943	-3.57931661625268	0.000722379193808778	0.0182657044484919	-0.601165575105218
SCAP	-0.521620959770116	10.3198729245283	-3.57782481632385	0.000725733538601721	0.0182657044484919	-0.605374740456065
KIFAP3	-0.348190590517245	8.36663724528302	-3.57778588771371	0.000725821269029445	0.0182657044484919	-0.605484564583739
SLC9A3R1	-0.33647397844828	10.3338554716981	-3.57776565730657	0.000725866864743289	0.0182657044484919	-0.605541637662546
ACTL6A	-0.26134946839081	8.75389737735849	-3.57269401319603	0.000737384043820251	0.0184960497658246	-0.619843320612637
COX7A2	0.45003932327586	11.3749610566038	3.5707985075068	0.000741733116871122	0.018545697676145	-0.625185339763924
SH3GLB1	0.270993262931032	8.51039720754717	3.56310951148853	0.000759627003329239	0.0188827202325735	-0.646837143010333
MAP4K1	-0.371382722701147	8.69612837735849	-3.56141779693516	0.000763618842445333	0.0188827202325735	-0.651597092729336
COX7C	0.600948814655165	11.0085549245283	3.56092351773267	0.000764788934019254	0.0188827202325735	-0.652987577077259
MAGED1	-0.455006320402298	8.89544973584906	-3.56089201308089	0.000764863571904652	0.0188827202325735	-0.653076200564955
NUDC	-0.175185214080461	9.29915598113208	-3.55859769548591	0.000770317761477414	0.0189575685576171	-0.659528891786306
TOMM40	-0.319989563218389	8.88939203773585	-3.55554411828501	0.000777634440369249	0.0189944520783865	-0.668113024925278
CTCF	-0.210945801724147	8.8711590754717	-3.55507902955978	0.000778754636322505	0.0189944520783865	-0.669420073522859
PASK	-0.58602693390805	7.45553216981132	-3.55493669476362	0.000779097766056999	0.0189944520783865	-0.669820059044918
BAZ1A	0.335704350574714	8.86799445283019	3.55391717459238	0.00078155976273277	0.0189953003203312	-0.67268480100712
ARHGEF18	-0.379654979885068	10.4739393396226	-3.54974521702457	0.000791711920760176	0.0191427540199663	-0.684402302088511
SLC25A3	-0.229888991379314	11.4492144339623	-3.54941581725174	0.000792518822191294	0.0191427540199663	-0.685327105699829
METAP1	-0.233490218390809	9.11778486792453	-3.54623658727292	0.000800347089373411	0.0192723579121117	-0.69425021754463
CD4	-0.588973666666665	7.74433605660377	-3.54280487225243	0.000808879727413947	0.0194180759102502	-0.70387646173694
SRRM1	-0.231087808908049	9.81975001886792	-3.54087823109763	0.000813708057714167	0.0194742485005232	-0.709278337011101
DMXL2	-0.244083304597701	7.9416461509434	-3.53988764563435	0.000816201227049855	0.0194743622039395	-0.712055015503445
SLC25A5	-0.276897571839077	11.0998929245283	-3.52861144288658	0.000845099660387735	0.0201025834109253	-0.743629224993839
CCDC64	-0.550664021551727	7.64914839622641	-3.52441091613816	0.000856111747193363	0.0203028197985917	-0.7553751144167
KPNA1	0.379141691091954	7.30257067924528	3.5219161914363	0.00086271643921788	0.0203976400402391	-0.762346992636306
UBE2J1	0.391740281609195	9.12093862264151	3.5201286021423	0.000867478821850826	0.0204484616259174	-0.767340797368295
AKAP11	-0.356908524425288	7.84329647169811	-3.51678861096965	0.000876444165686673	0.0205977538758676	-0.776667180551088
RCOR1	0.270840396551721	7.68691018867925	3.51219208882327	0.000888926660417959	0.0207897227990191	-0.789493248901134
ATP13A3	0.308030175287355	8.82894539622641	3.51182692995402	0.000889925522319373	0.0207897227990191	-0.790511736719025
ABCF1	-0.263794054597703	9.74415077358491	-3.50874239464574	0.000898405743295637	0.0209253671042609	-0.799112387146633
PEX5	-0.289809252873565	7.97217679245283	-3.50657649947971	0.000904406275397066	0.0209654744542104	-0.805148775735853
ROCK2	0.239788472701146	7.58863647169811	3.50473389662241	0.000909541144986242	0.0209654744542104	-0.810282319035958
ACTR1B	-0.373180540229887	9.03807320754717	-3.50461370643288	0.000909877046770093	0.0209654744542104	-0.810617113994435
DSCR3	-0.182815870689661	9.1494469245283	-3.50363972946693	0.000912603428483405	0.0209654744542104	-0.813329905458597
PAK4	-0.253902186781609	7.59717047169811	-3.50331203628947	0.000913522462162758	0.0209654744542104	-0.81424251487808
FBXL5	0.384470954022984	7.21698156603774	3.49798823892475	0.000928577280491109	0.0212486719214135	-0.829061585042899
MLH1	-0.22157864798851	8.84097681132075	-3.49255104103901	0.000944196239056403	0.0215430896992869	-0.844181813876862
STX6	0.201245287356318	8.33187267924528	3.49105599214346	0.00094853454379986	0.0215791608714468	-0.848336802631084
SND1	-0.329391633620693	10.5874407169811	-3.4868820544195	0.000960746974609647	0.0217897533116055	-0.859930986570866
RRS1	-0.461941426724138	7.94735447169811	-3.48599556758054	0.000963359908742077	0.0217897533116055	-0.862392315504671
ATP8A1	-0.438935007183911	6.38919105660377	-3.48479421015789	0.000966911715483738	0.0217905163874337	-0.865727257529967
PHYH	-0.294225419540234	8.01203056603774	-3.48289316731789	0.000972557593626381	0.0217905163874337	-0.871003041943161
GEM	0.615369471264369	8.29778226415094	3.48272326799458	0.000973063698173232	0.0217905163874337	-0.871474459787531
SCARB1	-0.525503603448277	8.91206079245283	-3.48223112083651	0.000974531144339612	0.0217905163874337	-0.872839934048193
UBE2I	-0.176506574712644	10.0528592641509	-3.47295100061885	0.00100259895945953	0.022354243466468	-0.898565217243286
NSMAF	0.325017307471263	9.8057140754717	3.47101352780127	0.00100855504310445	0.0224231584299301	-0.903930623676
PFAS	-0.474086340517243	7.09788764150943	-3.45987105331492	0.00104346685725119	0.0231336306652913	-0.934750725281617
AES	-0.300939362068972	10.4734975660377	-3.45715940246005	0.00105213514975586	0.0232599143559021	-0.942241717622008
P4HA1	0.458518890804596	8.29365052830189	3.45568262503432	0.00105688467121438	0.0232990970054189	-0.946319789175774
NCSTN	-0.327267908045982	11.0298565471698	-3.45330519094831	0.00106457364376558	0.0233857577807037	-0.952882685421791
XPNPEP1	-0.278718172413798	9.21122683018868	-3.45215798491944	0.0010683028557238	0.0233857577807037	-0.956048523178596
SNX1	-0.222007639367821	8.39407883018868	-3.45170450925031	0.00106978038403935	0.0233857577807037	-0.957299754705278
USP5	-0.24135130028735	9.60976839622641	-3.44838009462987	0.00108067151711525	0.0235580370276989	-0.966469320288167
MYL6B	0.234315727011492	8.5300120754717	3.43992989864803	0.00110883124752196	0.0241047592864079	-0.989751917865189
INHBB	0.600327557471262	6.76916028301887	3.43900414213384	0.00111195827302881	0.0241057768551896	-0.992300432025731
CCDC130	-0.308977494252876	9.78869850943396	-3.43319848028002	0.00113176038011957	0.0244142548283553	-1.00827291757535
PEX7	-0.424461829022988	6.98794250943396	-3.43300469054053	0.00113242710231191	0.0244142548283553	-1.00880577495972
NCAPD3	-0.174006645114945	7.14404735849057	-3.43194107681666	0.00113609304631099	0.0244260004956863	-1.01173001932612
CYP1B1	0.316694566091948	9.77311362264151	3.43075173396825	0.00114020567937891	0.0244472593063545	-1.01499925556008
RUSC1	-0.230814172413792	9.08507245283019	-3.42547373872198	0.00115862757181016	0.0247743698824763	-1.02949859149599
UGCG	0.380414758620686	8.87401947169811	3.42299955358889	0.00116736018199203	0.024893081156048	-1.03629061137631
SMARCA4	-0.232491277298854	9.245959	-3.41695222321054	0.00118896778929848	0.0252849508669834	-1.05287831326507
AIF1	0.393501741379309	9.66313777358491	3.4158448625727	0.00119296536051329	0.0253012111419431	-1.05591375586015
MLLT10	-0.319526344827586	6.93720183018868	-3.40822813227843	0.00122080918439777	0.0258217639921539	-1.07677534965224
BARX2	0.25624025287356	6.48051426415094	3.40590852489615	0.00122941047839902	0.0259336021669832	-1.08312265276046
BLOC1S1	0.329147699712639	9.68185422641509	3.39808739261835	0.00125883737046628	0.0264829603797557	-1.1045037799596
PCNT	-0.356217704022992	8.31442150943396	-3.39615321307002	0.00126621701329836	0.0265667944934931	-1.10978651349063
CPSF4	-0.218617333333336	9.44345252830189	-3.39482196362357	0.00127132005205911	0.0266025420519108	-1.11342137202271
CALM1	-0.19093753879311	11.1454428679245	-3.38364502980324	0.0013149398280846	0.0274419175855736	-1.14390290011982
WIPF2	0.234884948275862	8.59216745283019	3.3819321250604	0.00132174875690095	0.0275106536476246	-1.14856859111001
PPP2R4	-0.239942291666665	9.00485811320755	-3.38008896299825	0.00132911277610802	0.0275792123098245	-1.15358738453013
BLZF1	0.235582173850573	6.81185324528302	3.37934634190571	0.00133209075557292	0.0275792123098245	-1.15560898869884
CRLF3	-0.205986652298854	8.55340290566038	-3.37580337629408	0.00134638560431196	0.0278016193650274	-1.1652499052923
LTBP1	0.364425836206893	7.26039156603774	3.37033855232776	0.00136871985148106	0.0281362269298167	-1.18010768376077
